candidate_id,rank,domain,matched_keyword,source,source_text_snippet
CAND_0071974,11,recommendation,recommendation,job_description,...ed the end-to-end ranking pipeline at a recommendations-heavy consumer product: candidate sour...
CAND_0071974,11,recommendation,recommendation,job_description,"Built and shipped a production recommendation system at a marketplace product, going..."
CAND_0071974,11,recommendation,collaborative filtering,job_description,"...B test in 5 months. The system combined collaborative filtering (matrix factorization), content-based f..."
CAND_0071974,11,evaluation,evaluation,summary,"...nal integration, and the offline/online evaluation that ties it all together. I've shipped..."
CAND_0071974,11,evaluation,metrics,job_description,...it was the evaluation: building offline metrics that actually predicted what the recomm...
CAND_0071974,11,evaluation,evaluation,job_description,...hardest part wasn't the ML — it was the evaluation: building offline metrics that actually...
CAND_0071974,11,evaluation,metrics,job_description,...lus the eval harness using both ranking metrics and human-quality scores. Deployed the...
CAND_0071974,11,production_ml,production,headline,Senior AI Engineer | Production ML at scale | 7.8+ yrs
CAND_0071974,11,production_ml,scale,headline,Senior AI Engineer | Production ML at scale | 7.8+ yrs
CAND_0071974,11,production_ml,production,summary,"...8 years of hands-on experience building production ML systems, with a focus on search, ret..."
CAND_0071974,11,production_ml,scale,summary,"...y-stage product companies and at larger scale, and I've spent enough time on both tha..."
CAND_0071974,11,production_ml,latency,job_description,...entoML on Kubernetes with sub-200ms p95 latency by quantizing to INT8 and batching at t...
CAND_0071974,11,production_ml,production,job_description,Built and shipped a production recommendation system at a marketplace...
CAND_0019480,12,retrieval,search,headline,"NLP Engineer | Search, Ranking & Retrieval"
CAND_0019480,12,retrieval,retrieval,headline,"NLP Engineer | Search, Ranking & Retrieval"
CAND_0019480,12,retrieval,search,summary,...led the team that migrated our keyword-search-based product to embedding-based retrie...
CAND_0019480,12,retrieval,retrieval,summary,...search-based product to embedding-based retrieval. I care a lot about evaluation rigor —...
CAND_0019480,12,retrieval,search,job_title,Search Engineer
CAND_0019480,12,ranking,rank,headline,"NLP Engineer | Search, Ranking & Retrieval"
CAND_0019480,12,ranking,ranking,headline,"NLP Engineer | Search, Ranking & Retrieval"
CAND_0019480,12,ranking,rank,job_description,Trained and shipped multiple ranking models for our product's discovery f...
CAND_0019480,12,ranking,ranking,job_description,Trained and shipped multiple ranking models for our product's discovery feed...
CAND_0019480,12,ranking,rank,job_description,Trained and shipped multiple ranking models for our product's discovery f...
CAND_0019480,12,ranking,ranking,job_description,Trained and shipped multiple ranking models for our product's discovery feed...
CAND_0019480,12,ranking,rank,job_description,Trained and shipped multiple ranking models for our product's discovery f...
CAND_0019480,12,ranking,ranking,job_description,Trained and shipped multiple ranking models for our product's discovery feed...
CAND_0019480,12,recommendation,recommendation,summary,"...n production. Strong background in NLP, recommendation systems, and applied AI; comfortable ac..."
CAND_0019480,12,search,search engine,job_title,Search Engineer
CAND_0019480,12,evaluation,evaluation,summary,...ing-based retrieval. I care a lot about evaluation rigor — too many teams ship models with...
CAND_0019480,12,evaluation,metrics,job_description,...analysis that determined which offline metrics actually predicted A/B test outcomes. W...
CAND_0019480,12,evaluation,metrics,job_description,"...valuation framework with both automatic metrics (BLEU, ROUGE) and human-in-the-loop qua..."
CAND_0019480,12,evaluation,evaluation,job_description,...r model for cost control). Designed the evaluation framework with both automatic metrics (...
CAND_0019480,12,evaluation,metrics,job_description,...analysis that determined which offline metrics actually predicted A/B test outcomes. W...
CAND_0019480,12,evaluation,metrics,job_description,...analysis that determined which offline metrics actually predicted A/B test outcomes. W...
CAND_0019480,12,production_ml,production,summary,"...erience building ML-powered features in production. Strong background in NLP, recommendati..."
CAND_0019480,12,production_ml,deployment,summary,"...stack from feature engineering through deployment. Recently, I led the team that migrated..."
CAND_0019480,12,production_ml,deployment,job_description,...) and human-in-the-loop quality scores. Deployment cut average ticket resolution time by 3...
CAND_0030953,13,retrieval,search,headline,"Search Engineer | ML, NLP, Recommendation Syst..."
CAND_0030953,13,retrieval,search,summary,...led the team that migrated our keyword-search-based product to embedding-based retrie...
CAND_0030953,13,retrieval,retrieval,summary,...search-based product to embedding-based retrieval. Along the way I've gotten comfortable...
CAND_0030953,13,retrieval,search,current_title,Search Engineer
CAND_0030953,13,retrieval,search,job_title,Search Engineer
CAND_0030953,13,retrieval,semantic search,job_description,Developed a semantic search feature for an internal knowledge base...
CAND_0030953,13,retrieval,search,job_description,Developed a semantic search feature for an internal knowledge base...
CAND_0030953,13,retrieval,retrieval,job_description,...e) with FAISS for fast nearest-neighbor retrieval. Designed the query expansion module th...
CAND_0030953,13,retrieval,bm25,job_description,"...ent of 35% over the prior Elasticsearch BM25 setup, validated through human relevanc..."
CAND_0030953,13,ranking,rank,job_description,Trained and shipped multiple ranking models for our product's discovery f...
CAND_0030953,13,ranking,ranking,job_description,Trained and shipped multiple ranking models for our product's discovery feed...
CAND_0030953,13,ranking,rank,job_description,...laborative filtering with content-based ranking. The system uses item-item similarit...
CAND_0030953,13,ranking,ranking,job_description,...laborative filtering with content-based ranking. The system uses item-item similarity (...
CAND_0030953,13,ranking,rank,job_description,Trained and shipped multiple ranking models for our product's discovery f...
CAND_0030953,13,ranking,ranking,job_description,Trained and shipped multiple ranking models for our product's discovery feed...
CAND_0030953,13,recommendation,recommendation,headline,"Search Engineer | ML, NLP, Recommendation Systems"
CAND_0030953,13,recommendation,recommendation,summary,"...n production. Strong background in NLP, recommendation systems, and applied AI; comfortable ac..."
CAND_0030953,13,recommendation,recommendation,job_description,Built a content recommendation system serving 10M+ users that combined...
CAND_0030953,13,recommendation,collaborative filtering,job_description,...system serving 10M+ users that combined collaborative filtering with content-based ranking. The system...
CAND_0030953,13,search,search engine,headline,"Search Engineer | ML, NLP, Recommendation Systems"
CAND_0030953,13,search,search engine,current_title,Search Engineer
CAND_0030953,13,search,search engine,job_title,Search Engineer
CAND_0030953,13,search,elasticsearch,job_description,"...vance improvement of 35% over the prior Elasticsearch BM25 setup, validated through human rel..."
CAND_0030953,13,evaluation,a/b testing,summary,"...comfortable with the operational side — A/B testing, drift monitoring, retraining schedules..."
CAND_0030953,13,evaluation,metrics,job_description,...analysis that determined which offline metrics actually predicted A/B test outcomes. W...
CAND_0030953,13,evaluation,a/b testing,job_description,...eature pipeline (~200 features) and the A/B testing infrastructure. The launch improved 7-d...
CAND_0030953,13,evaluation,metrics,job_description,...analysis that determined which offline metrics actually predicted A/B test outcomes. W...
CAND_0030953,13,evaluation,metrics,job_description,"...valuation framework with both automatic metrics (BLEU, ROUGE) and human-in-the-loop qua..."
CAND_0030953,13,evaluation,evaluation,job_description,...r model for cost control). Designed the evaluation framework with both automatic metrics (...
CAND_0030953,13,production_ml,production,summary,"...erience building ML-powered features in production. Strong background in NLP, recommendati..."
CAND_0030953,13,production_ml,deployment,summary,"...stack from feature engineering through deployment. Recently, I led the team that migrated..."
CAND_0030953,13,production_ml,serving,job_description,Built a content recommendation system serving 10M+ users that combined collaborative...
CAND_0030953,13,production_ml,deployment,job_description,...) and human-in-the-loop quality scores. Deployment cut average ticket resolution time by 3...
CAND_0037000,14,retrieval,search,headline,"Search Engineer | ML, NLP, Recommendation Syst..."
CAND_0037000,14,retrieval,search,summary,...led the team that migrated our keyword-search-based product to embedding-based retrie...
CAND_0037000,14,retrieval,retrieval,summary,...search-based product to embedding-based retrieval. I care a lot about evaluation rigor —...
CAND_0037000,14,retrieval,search,current_title,Search Engineer
CAND_0037000,14,retrieval,search,job_title,Search Engineer
CAND_0037000,14,retrieval,search,job_title,Search Engineer
CAND_0037000,14,retrieval,search,job_description,"...ned the ranking layer for an e-commerce search product, evolving it from a hand-tuned..."
CAND_0037000,14,ranking,rank,job_description,Trained and shipped multiple ranking models for our product's discovery f...
CAND_0037000,14,ranking,ranking,job_description,Trained and shipped multiple ranking models for our product's discovery feed...
CAND_0037000,14,ranking,rank,job_description,Owned the ranking layer for an e-commerce search produ...
CAND_0037000,14,ranking,ranking,job_description,"Owned the ranking layer for an e-commerce search product,..."
CAND_0037000,14,recommendation,recommendation,headline,"Search Engineer | ML, NLP, Recommendation Systems"
CAND_0037000,14,recommendation,recommendation,summary,"...n production. Strong background in NLP, recommendation systems, and applied AI; comfortable ac..."
CAND_0037000,14,search,search engine,headline,"Search Engineer | ML, NLP, Recommendation Systems"
CAND_0037000,14,search,search engine,current_title,Search Engineer
CAND_0037000,14,search,search engine,job_title,Search Engineer
CAND_0037000,14,search,search engine,job_title,Search Engineer
CAND_0037000,14,evaluation,evaluation,summary,...ing-based retrieval. I care a lot about evaluation rigor — too many teams ship models with...
CAND_0037000,14,evaluation,metrics,job_description,"...valuation framework with both automatic metrics (BLEU, ROUGE) and human-in-the-loop qua..."
CAND_0037000,14,evaluation,evaluation,job_description,...r model for cost control). Designed the evaluation framework with both automatic metrics (...
CAND_0037000,14,evaluation,metrics,job_description,...analysis that determined which offline metrics actually predicted A/B test outcomes. W...
CAND_0037000,14,production_ml,production,summary,"...erience building ML-powered features in production. Strong background in NLP, recommendati..."
CAND_0037000,14,production_ml,deployment,summary,"...stack from feature engineering through deployment. Recently, I led the team that migrated..."
CAND_0037000,14,production_ml,deployment,job_description,...) and human-in-the-loop quality scores. Deployment cut average ticket resolution time by 3...
CAND_0094759,15,retrieval,search,summary,"...production ML systems, with a focus on search, retrieval, and ranking. Most recently,..."
CAND_0094759,15,retrieval,retrieval,summary,"...ion ML systems, with a focus on search, retrieval, and ranking. Most recently, I rebuilt..."
CAND_0094759,15,retrieval,search,job_description,...n from keyword-based to embedding-based search across a 30M+ candidate corpus over 8 m...
CAND_0094759,15,retrieval,dense retrieval,job_description,"...oduct. The architecture combined BM25 + dense retrieval (BGE embeddings, FAISS HNSW) with an LL..."
CAND_0094759,15,retrieval,search,job_description,...month for an internal recruiter-facing search product. The architecture combined BM25...
CAND_0094759,15,retrieval,retrieval,job_description,"...The architecture combined BM25 + dense retrieval (BGE embeddings, FAISS HNSW) with an LL..."
CAND_0094759,15,retrieval,bm25,job_description,"...arch product. The architecture combined BM25 + dense retrieval (BGE embeddings, FAIS..."
CAND_0094759,15,retrieval,search,job_description,...n from keyword-based to embedding-based search across a 30M+ candidate corpus over 8 m...
CAND_0094759,15,ranking,rank,summary,"...with a focus on search, retrieval, and ranking. Most recently, I rebuilt the candid..."
CAND_0094759,15,ranking,ndcg,summary,"...om scratch, taking it from 0.72 to 0.91 NDCG@10, handling peak QPS of 8K with sub-20..."
CAND_0094759,15,ranking,ranking,summary,"...with a focus on search, retrieval, and ranking. Most recently, I rebuilt the candidate..."
CAND_0094759,15,ranking,rank,job_description,...ver 8 months. Designed three successive ranker variants and ran them in A/B testing...
CAND_0094759,15,ranking,rank,job_description,Built a RAG-based ranking pipeline serving 50M+ queries per mo...
CAND_0094759,15,ranking,ndcg,job_description,"...ine evaluation framework from scratch — NDCG, MRR, recall@K calibrated against onlin..."
CAND_0094759,15,ranking,rerank,job_description,...e recruiter-feedback loop that surfaced reranking edge cases.
CAND_0094759,15,ranking,ranking,job_description,Built a RAG-based ranking pipeline serving 50M+ queries per month...
CAND_0094759,15,ranking,rank,job_description,...ver 8 months. Designed three successive ranker variants and ran them in A/B testing...
CAND_0094759,15,evaluation,ndcg,summary,"...om scratch, taking it from 0.72 to 0.91 NDCG@10, handling peak QPS of 8K with sub-20..."
CAND_0094759,15,evaluation,evaluation,summary,"...nal integration, and the offline/online evaluation that ties it all together. I've shipped..."
CAND_0094759,15,evaluation,a/b testing,job_description,...cessive ranker variants and ran them in A/B testing alongside the legacy keyword system. Th...
CAND_0094759,15,evaluation,metrics,job_description,...ng ranker improved recruiter engagement metrics by 24% and reduced the average time-to-...
CAND_0094759,15,evaluation,ndcg,job_description,"...ine evaluation framework from scratch — NDCG, MRR, recall@K calibrated against onlin..."
CAND_0094759,15,evaluation,offline evaluation,job_description,"...latency budget was tight. Designed the offline evaluation framework from scratch — NDCG, MRR, rec..."
CAND_0094759,15,evaluation,metrics,job_description,...alibrated against online A/B engagement metrics. Drove the migration over 4 months incl...
CAND_0094759,15,evaluation,evaluation,job_description,"...budget was tight. Designed the offline evaluation framework from scratch — NDCG, MRR, rec..."
CAND_0094759,15,evaluation,mrr,job_description,"...aluation framework from scratch — NDCG, MRR, recall@K calibrated against online A/B..."
CAND_0094759,15,evaluation,a/b testing,job_description,...cessive ranker variants and ran them in A/B testing alongside the legacy keyword system. Th...
CAND_0094759,15,evaluation,metrics,job_description,...ng ranker improved recruiter engagement metrics by 24% and reduced the average time-to-...
CAND_0094759,15,production_ml,production,headline,Lead AI Engineer | Production ML at scale | 8.6+ yrs
CAND_0094759,15,production_ml,scale,headline,Lead AI Engineer | Production ML at scale | 8.6+ yrs
CAND_0094759,15,production_ml,production,summary,"...6 years of hands-on experience building production ML systems, with a focus on search, ret..."
CAND_0094759,15,production_ml,scale,summary,"...y-stage product companies and at larger scale, and I've spent enough time on both tha..."
CAND_0094759,15,production_ml,serving,job_description,Built a RAG-based ranking pipeline serving 50M+ queries per month for an internal...
CAND_0094759,15,production_ml,latency,job_description,...g back to a learning-to-rank model when latency budget was tight. Designed the offline...
CAND_0046064,16,retrieval,vector search,headline,"Senior NLP Engineer | LLMs, RAG, Vector Search | ex-Top Tech"
CAND_0046064,16,retrieval,search,headline,"Senior NLP Engineer | LLMs, RAG, Vector Search | ex-Top Tech"
CAND_0046064,16,retrieval,search,summary,"...production ML systems, with a focus on search, retrieval, and ranking. Most recently,..."
CAND_0046064,16,retrieval,retrieval,summary,"...ion ML systems, with a focus on search, retrieval, and ranking. Most recently, I rebuilt..."
CAND_0046064,16,retrieval,dense retrieval,job_description,"...oduct. The architecture combined BM25 + dense retrieval (BGE embeddings, FAISS HNSW) with an LL..."
CAND_0046064,16,retrieval,search,job_description,...month for an internal recruiter-facing search product. The architecture combined BM25...
CAND_0046064,16,retrieval,retrieval,job_description,"...The architecture combined BM25 + dense retrieval (BGE embeddings, FAISS HNSW) with an LL..."
CAND_0046064,16,retrieval,bm25,job_description,"...arch product. The architecture combined BM25 + dense retrieval (BGE embeddings, FAIS..."
CAND_0046064,16,retrieval,search,job_title,Senior ML Engineer — Search & Ranking
CAND_0046064,16,retrieval,retrieval,job_description,...sing a fine-tuned BGE-large) → Pinecone retrieval → learning-to-rank re-scoring (XGBoost)...
CAND_0046064,16,ranking,rank,summary,"...with a focus on search, retrieval, and ranking. Most recently, I rebuilt the candid..."
CAND_0046064,16,ranking,ndcg,summary,"...om scratch, taking it from 0.72 to 0.91 NDCG@10, operating at single-digit-milliseco..."
CAND_0046064,16,ranking,ranking,summary,"...with a focus on search, retrieval, and ranking. Most recently, I rebuilt the candidate..."
CAND_0046064,16,ranking,rank,job_description,"...abels, plus the eval harness using both ranking metrics and human-quality scores. De..."
CAND_0046064,16,ranking,ranking,job_description,"...abels, plus the eval harness using both ranking metrics and human-quality scores. Deplo..."
CAND_0046064,16,ranking,rank,job_description,Built a RAG-based ranking pipeline serving 50M+ queries per mo...
CAND_0046064,16,ranking,ndcg,job_description,"...ine evaluation framework from scratch — NDCG, MRR, recall@K calibrated against onlin..."
CAND_0046064,16,ranking,rerank,job_description,...e recruiter-feedback loop that surfaced reranking edge cases.
CAND_0046064,16,ranking,ranking,job_description,Built a RAG-based ranking pipeline serving 50M+ queries per month...
CAND_0046064,16,ranking,rank,job_title,Senior ML Engineer — Search & Ranking
CAND_0046064,16,ranking,ranking,job_title,Senior ML Engineer — Search & Ranking
CAND_0046064,16,ranking,rank,job_description,Owned the end-to-end ranking pipeline at a recommendations-heavy...
CAND_0046064,16,ranking,ranking,job_description,Owned the end-to-end ranking pipeline at a recommendations-heavy con...
CAND_0046064,16,recommendation,recommendation,job_description,...ed the end-to-end ranking pipeline at a recommendations-heavy consumer product: candidate sour...
CAND_0046064,16,evaluation,ndcg,summary,"...om scratch, taking it from 0.72 to 0.91 NDCG@10, operating at single-digit-milliseco..."
CAND_0046064,16,evaluation,evaluation,summary,"...nal integration, and the offline/online evaluation that ties it all together. I've shipped..."
CAND_0046064,16,evaluation,metrics,job_description,...lus the eval harness using both ranking metrics and human-quality scores. Deployed the...
CAND_0046064,16,evaluation,ndcg,job_description,"...ine evaluation framework from scratch — NDCG, MRR, recall@K calibrated against onlin..."
CAND_0046064,16,evaluation,offline evaluation,job_description,"...latency budget was tight. Designed the offline evaluation framework from scratch — NDCG, MRR, rec..."
CAND_0046064,16,evaluation,metrics,job_description,...alibrated against online A/B engagement metrics. Drove the migration over 4 months incl...
CAND_0046064,16,evaluation,evaluation,job_description,"...budget was tight. Designed the offline evaluation framework from scratch — NDCG, MRR, rec..."
CAND_0046064,16,evaluation,mrr,job_description,"...aluation framework from scratch — NDCG, MRR, recall@K calibrated against online A/B..."
CAND_0046064,16,evaluation,metrics,job_description,...it was the evaluation: building offline metrics that actually predicted what the recomm...
CAND_0046064,16,evaluation,evaluation,job_description,...hardest part wasn't the ML — it was the evaluation: building offline metrics that actually...
CAND_0046064,16,production_ml,production,summary,"...9 years of hands-on experience building production ML systems, with a focus on search, ret..."
CAND_0046064,16,production_ml,scale,summary,"...y-stage product companies and at larger scale, and I've spent enough time on both tha..."
CAND_0046064,16,production_ml,latency,summary,...single-digit-millisecond p95 retrieval latency. My day-to-day work spans embedding mod...
CAND_0046064,16,production_ml,latency,job_description,...entoML on Kubernetes with sub-200ms p95 latency by quantizing to INT8 and batching at t...
CAND_0046064,16,production_ml,serving,job_description,Built a RAG-based ranking pipeline serving 50M+ queries per month for an internal...
CAND_0046064,16,production_ml,latency,job_description,...g back to a learning-to-rank model when latency budget was tight. Designed the offline...
CAND_0014440,17,retrieval,search,headline,"Recommendation Systems Engineer | Search, Ranking & Retrieval"
CAND_0014440,17,retrieval,retrieval,headline,"...on Systems Engineer | Search, Ranking & Retrieval"
CAND_0014440,17,retrieval,search,summary,...led the team that migrated our keyword-search-based product to embedding-based retrie...
CAND_0014440,17,retrieval,retrieval,summary,...search-based product to embedding-based retrieval. Along the way I've gotten comfortable...
CAND_0014440,17,retrieval,search,job_description,"...ned the ranking layer for an e-commerce search product, evolving it from a hand-tuned..."
CAND_0014440,17,retrieval,search,job_description,"...ned the ranking layer for an e-commerce search product, evolving it from a hand-tuned..."
CAND_0014440,17,ranking,rank,headline,"...commendation Systems Engineer | Search, Ranking & Retrieval"
CAND_0014440,17,ranking,ranking,headline,"...commendation Systems Engineer | Search, Ranking & Retrieval"
CAND_0014440,17,ranking,rank,job_description,Owned the ranking layer for an e-commerce search produ...
CAND_0014440,17,ranking,ranking,job_description,"Owned the ranking layer for an e-commerce search product,..."
CAND_0014440,17,ranking,rank,job_description,Owned the ranking layer for an e-commerce search produ...
CAND_0014440,17,ranking,ranking,job_description,"Owned the ranking layer for an e-commerce search product,..."
CAND_0014440,17,recommendation,recommendation,headline,"Recommendation Systems Engineer | Search, Ranking & Re..."
CAND_0014440,17,recommendation,recommendation,summary,"...n production. Strong background in NLP, recommendation systems, and applied AI; comfortable ac..."
CAND_0014440,17,recommendation,recommendation,current_title,Recommendation Systems Engineer
CAND_0014440,17,recommendation,recommendation,job_title,Recommendation Systems Engineer
CAND_0014440,17,evaluation,a/b testing,summary,"...comfortable with the operational side — A/B testing, drift monitoring, retraining schedules..."
CAND_0014440,17,production_ml,production,summary,"...erience building ML-powered features in production. Strong background in NLP, recommendati..."
CAND_0014440,17,production_ml,deployment,summary,"...stack from feature engineering through deployment. Recently, I led the team that migrated..."
CAND_0014440,17,production_ml,production,job_description,Built and operated production ML pipelines using MLflow for experimen...
CAND_0080766,18,retrieval,search,headline,Senior Engineer | Search & Discovery Infrastructure
CAND_0080766,18,retrieval,search,summary,...erence for shipping real systems over research-only work; I'd rather have a working v1...
CAND_0080766,18,retrieval,retrieval,summary,...n in the middle layer — the ranking and retrieval systems that decide what to show. Stron...
CAND_0080766,18,retrieval,search,job_description,Owned the search and discovery experience end-to-end at...
CAND_0080766,18,retrieval,semantic search,job_description,...the design and rollout of a large-scale semantic search system serving an internal corpus of 35...
CAND_0080766,18,retrieval,search,job_description,...n and rollout of a large-scale semantic search system serving an internal corpus of 35...
CAND_0080766,18,retrieval,retrieval,job_description,...items. Migrated the existing BM25-only retrieval to a hybrid setup combining sparse and...
CAND_0080766,18,retrieval,bm25,job_description,...us of 35M+ items. Migrated the existing BM25-only retrieval to a hybrid setup combin...
CAND_0080766,18,ranking,rank,summary,...time has been in the middle layer — the ranking and retrieval systems that decide wh...
CAND_0080766,18,ranking,ranking,summary,...time has been in the middle layer — the ranking and retrieval systems that decide what...
CAND_0080766,18,ranking,rank,job_description,".... The work spanned data infrastructure, ranking algorithms, evaluation methodology,..."
CAND_0080766,18,ranking,ranking,job_description,".... The work spanned data infrastructure, ranking algorithms, evaluation methodology, and..."
CAND_0080766,18,ranking,rank,job_description,Designed the ranking layer for the company's flagship pro...
CAND_0080766,18,ranking,ranking,job_description,Designed the ranking layer for the company's flagship produc...
CAND_0080766,18,ranking,ndcg,job_description,...etrieval latency by 60% while improving NDCG@10 by 18% on our held-out eval set. Spe...
CAND_0080766,18,recommendation,personalization,job_description,Shipped the personalization infrastructure: the system that learns...
CAND_0080766,18,evaluation,metrics,summary,"...r-engineering early, optimizing offline metrics that didn't move online numbers, buildi..."
CAND_0080766,18,evaluation,a/b testing,job_description,"...experimentation environment, the online A/B testing framework, and the feature-engineering..."
CAND_0080766,18,evaluation,metrics,job_description,...ime on the eval side — building offline metrics that actually correlated with online en...
CAND_0080766,18,evaluation,evaluation,job_description,"...ata infrastructure, ranking algorithms, evaluation methodology, and direct collaboration w..."
CAND_0080766,18,evaluation,evaluation,job_description,"...data pipeline that fed the models, the evaluation framework that told us whether they wor..."
CAND_0080766,18,evaluation,ndcg,job_description,...etrieval latency by 60% while improving NDCG@10 by 18% on our held-out eval set. Spe...
CAND_0080766,18,production_ml,scale,summary,...nect users with relevant information at scale. Comfortable across the full stack from...
CAND_0080766,18,production_ml,production,job_description,...cipline of keeping all of it healthy in production. I owned all three across roughly 14 mo...
CAND_0080766,18,production_ml,serving,job_description,...of a large-scale semantic search system serving an internal corpus of 35M+ items. Migra...
CAND_0080766,18,production_ml,scale,job_description,Owned the design and rollout of a large-scale semantic search system serving an inter...
CAND_0080766,18,production_ml,latency,job_description,...). The new system reduced p95 retrieval latency by 60% while improving NDCG@10 by 18% o...
CAND_0008978,19,ranking,re-ranking,job_description,...-feedback library) and gradient-boosted re-ranking over engagement signals. Pure ML side o...
CAND_0008978,19,ranking,rank,job_description,"...mid-stage startup — lighter weight than ranking systems at FAANG, but production. Us..."
CAND_0008978,19,ranking,ranking,job_description,"...mid-stage startup — lighter weight than ranking systems at FAANG, but production. Used..."
CAND_0008978,19,ranking,re-ranking,job_description,...-feedback library) and gradient-boosted re-ranking over engagement signals. Pure ML side o...
CAND_0008978,19,ranking,rank,job_description,"...mid-stage startup — lighter weight than ranking systems at FAANG, but production. Us..."
CAND_0008978,19,ranking,ranking,job_description,"...mid-stage startup — lighter weight than ranking systems at FAANG, but production. Used..."
CAND_0008978,19,recommendation,recommendation,job_description,Built recommendation-style features at a mid-stage startup —...
CAND_0008978,19,recommendation,collaborative filtering,job_description,"..., but production. Used a combination of collaborative filtering (matrix factorization in implicit-feedb..."
CAND_0008978,19,recommendation,recommendation,job_description,Built recommendation-style features at a mid-stage startup —...
CAND_0008978,19,recommendation,collaborative filtering,job_description,"..., but production. Used a combination of collaborative filtering (matrix factorization in implicit-feedb..."
CAND_0008978,19,production_ml,production,summary,...th on the engineering and infra side of production ML. Looking for a role where I can step...
CAND_0008978,19,production_ml,mlops,summary,"...hon, scikit-learn, pandas, and standard MLOps tooling, but I'm still building depth o..."
CAND_0008978,19,production_ml,deployment,summary,"...deling, NLP, analytics, and lightweight deployment workflows. I've spent the last couple o..."
CAND_0008978,19,production_ml,production,job_description,...was more on the modeling side than the productionization.
CAND_0008978,19,production_ml,production,job_description,"...ight than ranking systems at FAANG, but production. Used a combination of collaborative fi..."
CAND_0008978,19,production_ml,deployment,job_description,...s. Pure ML side of the work; production deployment was handled by the platform team.
CAND_0008978,19,production_ml,production,job_description,"...ight than ranking systems at FAANG, but production. Used a combination of collaborative fi..."
CAND_0008978,19,production_ml,deployment,job_description,...s. Pure ML side of the work; production deployment was handled by the platform team.
CAND_0039754,20,retrieval,search,headline,...Applied Scientist | Building AI-native search & ranking systems
CAND_0039754,20,retrieval,search,summary,"...production ML systems, with a focus on search, retrieval, and ranking. Most recently,..."
CAND_0039754,20,retrieval,retrieval,summary,"...ion ML systems, with a focus on search, retrieval, and ranking. Most recently, I rebuilt..."
CAND_0039754,20,retrieval,retrieval,job_description,...sing a fine-tuned BGE-large) → Pinecone retrieval → learning-to-rank re-scoring (XGBoost)...
CAND_0039754,20,retrieval,search,job_title,Senior ML Engineer — Search & Ranking
CAND_0039754,20,retrieval,semantic search,job_description,...the design and rollout of a large-scale semantic search system serving an internal corpus of 35...
CAND_0039754,20,retrieval,search,job_description,...n and rollout of a large-scale semantic search system serving an internal corpus of 35...
CAND_0039754,20,retrieval,retrieval,job_description,...items. Migrated the existing BM25-only retrieval to a hybrid setup combining sparse and...
CAND_0039754,20,retrieval,bm25,job_description,...us of 35M+ items. Migrated the existing BM25-only retrieval to a hybrid setup combin...
CAND_0039754,20,retrieval,dense retrieval,job_description,"...oduct. The architecture combined BM25 + dense retrieval (BGE embeddings, FAISS HNSW) with an LL..."
CAND_0039754,20,retrieval,search,job_description,...month for an internal recruiter-facing search product. The architecture combined BM25...
CAND_0039754,20,retrieval,retrieval,job_description,"...The architecture combined BM25 + dense retrieval (BGE embeddings, FAISS HNSW) with an LL..."
CAND_0039754,20,retrieval,bm25,job_description,"...arch product. The architecture combined BM25 + dense retrieval (BGE embeddings, FAIS..."
CAND_0039754,20,ranking,rank,headline,...Scientist | Building AI-native search & ranking systems
CAND_0039754,20,ranking,ranking,headline,...Scientist | Building AI-native search & ranking systems
CAND_0039754,20,ranking,rank,summary,"...with a focus on search, retrieval, and ranking. Most recently, I rebuilt the candid..."
CAND_0039754,20,ranking,ndcg,summary,"...om scratch, taking it from 0.72 to 0.91 NDCG@10, serving 50M+ queries per month. My..."
CAND_0039754,20,ranking,ranking,summary,"...with a focus on search, retrieval, and ranking. Most recently, I rebuilt the candidate..."
CAND_0039754,20,ranking,rank,job_description,Owned the end-to-end ranking pipeline at a recommendations-heavy...
CAND_0039754,20,ranking,ranking,job_description,Owned the end-to-end ranking pipeline at a recommendations-heavy con...
CAND_0039754,20,ranking,rank,job_title,Senior ML Engineer — Search & Ranking
CAND_0039754,20,ranking,ranking,job_title,Senior ML Engineer — Search & Ranking
CAND_0039754,20,ranking,ndcg,job_description,...etrieval latency by 60% while improving NDCG@10 by 18% on our held-out eval set. Spe...
CAND_0039754,20,ranking,rank,job_description,Built a RAG-based ranking pipeline serving 50M+ queries per mo...
CAND_0039754,20,ranking,ndcg,job_description,"...ine evaluation framework from scratch — NDCG, MRR, recall@K calibrated against onlin..."
CAND_0039754,20,ranking,rerank,job_description,...e recruiter-feedback loop that surfaced reranking edge cases.
CAND_0039754,20,ranking,ranking,job_description,Built a RAG-based ranking pipeline serving 50M+ queries per month...
CAND_0039754,20,recommendation,recommendation,job_description,...ed the end-to-end ranking pipeline at a recommendations-heavy consumer product: candidate sour...
CAND_0039754,20,evaluation,ndcg,summary,"...om scratch, taking it from 0.72 to 0.91 NDCG@10, serving 50M+ queries per month. My..."
CAND_0039754,20,evaluation,evaluation,summary,"...nal integration, and the offline/online evaluation that ties it all together. I've shipped..."
CAND_0039754,20,evaluation,metrics,job_description,...it was the evaluation: building offline metrics that actually predicted what the recomm...
CAND_0039754,20,evaluation,evaluation,job_description,...hardest part wasn't the ML — it was the evaluation: building offline metrics that actually...
CAND_0039754,20,evaluation,ndcg,job_description,...etrieval latency by 60% while improving NDCG@10 by 18% on our held-out eval set. Spe...
