candidate_id,rank,domain,matched_keyword,source,source_text_snippet
CAND_0055905,8,evaluation,evaluation,job_description,"...budget was tight. Designed the offline evaluation framework from scratch — NDCG, MRR, rec..."
CAND_0055905,8,evaluation,metrics,job_description,...alibrated against online A/B engagement metrics. Drove the migration over 4 months incl...
CAND_0055905,8,production_ml,serving,summary,"...model with embedded behavioral signals, serving 50M+ queries per month. My day-to-day w..."
CAND_0055905,8,production_ml,production,summary,"...1 years of hands-on experience building production ML systems, with a focus on search, ret..."
CAND_0055905,8,production_ml,scale,summary,"...y-stage product companies and at larger scale, and I've spent enough time on both tha..."
CAND_0055905,8,production_ml,serving,job_description,...of a large-scale semantic search system serving an internal corpus of 35M+ items. Migra...
CAND_0055905,8,production_ml,latency,job_description,...). The new system reduced p95 retrieval latency by 60% while improving NDCG@10 by 18% o...
CAND_0055905,8,production_ml,scale,job_description,Owned the design and rollout of a large-scale semantic search system serving an inter...
CAND_0055905,8,production_ml,latency,job_description,...entoML on Kubernetes with sub-200ms p95 latency by quantizing to INT8 and batching at t...
CAND_0055905,8,production_ml,serving,job_description,Built a RAG-based ranking pipeline serving 50M+ queries per month for an internal...
CAND_0055905,8,production_ml,latency,job_description,...g back to a learning-to-rank model when latency budget was tight. Designed the offline...
CAND_0011687,9,retrieval,search,summary,"...production ML systems, with a focus on search, retrieval, and ranking. Most recently,..."
CAND_0011687,9,retrieval,retrieval,summary,"...ion ML systems, with a focus on search, retrieval, and ranking. Most recently, I owned th..."
CAND_0011687,9,retrieval,retrieval,job_description,...sing a fine-tuned BGE-large) → Pinecone retrieval → learning-to-rank re-scoring (XGBoost)...
CAND_0011687,9,ranking,ndcg,summary,...the offline-online evaluation harness — NDCG/MRR/recall calibrated to live A/B metri...
CAND_0011687,9,ranking,rank,summary,"...with a focus on search, retrieval, and ranking. Most recently, I owned the offline-..."
CAND_0011687,9,ranking,ranking,summary,"...with a focus on search, retrieval, and ranking. Most recently, I owned the offline-onl..."
CAND_0011687,9,ranking,rank,job_description,Owned the end-to-end ranking pipeline at a recommendations-heavy...
CAND_0011687,9,ranking,ranking,job_description,Owned the end-to-end ranking pipeline at a recommendations-heavy con...
CAND_0011687,9,ranking,rank,job_description,"...abels, plus the eval harness using both ranking metrics and human-quality scores. De..."
CAND_0011687,9,ranking,ranking,job_description,"...abels, plus the eval harness using both ranking metrics and human-quality scores. Deplo..."
CAND_0011687,9,recommendation,recommendation,job_description,...ed the end-to-end ranking pipeline at a recommendations-heavy consumer product: candidate sour...
CAND_0011687,9,evaluation,mrr,summary,"...ffline-online evaluation harness — NDCG/MRR/recall calibrated to live A/B metrics,..."
CAND_0011687,9,evaluation,ndcg,summary,...the offline-online evaluation harness — NDCG/MRR/recall calibrated to live A/B metri...
CAND_0011687,9,evaluation,evaluation,summary,"...st recently, I owned the offline-online evaluation harness — NDCG/MRR/recall calibrated to..."
CAND_0011687,9,evaluation,metrics,summary,"...NDCG/MRR/recall calibrated to live A/B metrics, with an index footprint of ~600GB and..."
CAND_0011687,9,evaluation,evaluation,job_description,...hardest part wasn't the ML — it was the evaluation: building offline metrics that actually...
CAND_0011687,9,evaluation,metrics,job_description,...it was the evaluation: building offline metrics that actually predicted what the recomm...
CAND_0011687,9,evaluation,metrics,job_description,...lus the eval harness using both ranking metrics and human-quality scores. Deployed the...
CAND_0011687,9,production_ml,production,headline,Senior NLP Engineer | Production ML at scale | 7.8+ yrs
CAND_0011687,9,production_ml,scale,headline,Senior NLP Engineer | Production ML at scale | 7.8+ yrs
CAND_0011687,9,production_ml,production,summary,"...8 years of hands-on experience building production ML systems, with a focus on search, ret..."
CAND_0011687,9,production_ml,scale,summary,"...y-stage product companies and at larger scale, and I've spent enough time on both tha..."
CAND_0011687,9,production_ml,latency,job_description,...entoML on Kubernetes with sub-200ms p95 latency by quantizing to INT8 and batching at t...
CAND_0088025,10,retrieval,search,headline,...Learning Engineer | Building AI-native search & ranking systems
CAND_0088025,10,retrieval,search,summary,"...production ML systems, with a focus on search, retrieval, and ranking. Most recently,..."
CAND_0088025,10,retrieval,retrieval,summary,"...ion ML systems, with a focus on search, retrieval, and ranking. Most recently, I designed..."
CAND_0088025,10,retrieval,bm25,summary,"...first hybrid retrieval system combining BM25 with dense vector recall, serving 50M+..."
CAND_0088025,10,retrieval,retrieval,job_description,...sing a fine-tuned BGE-large) → Pinecone retrieval → learning-to-rank re-scoring (XGBoost)...
CAND_0088025,10,retrieval,retrieval,job_description,...sing a fine-tuned BGE-large) → Pinecone retrieval → learning-to-rank re-scoring (XGBoost)...
CAND_0088025,10,retrieval,search,job_description,...n from keyword-based to embedding-based search across a 30M+ candidate corpus over 8 m...
CAND_0088025,10,ranking,rank,headline,...Engineer | Building AI-native search & ranking systems
CAND_0088025,10,ranking,ranking,headline,...Engineer | Building AI-native search & ranking systems
CAND_0088025,10,ranking,rank,summary,"...with a focus on search, retrieval, and ranking. Most recently, I designed the compa..."
CAND_0088025,10,ranking,ranking,summary,"...with a focus on search, retrieval, and ranking. Most recently, I designed the company'..."
CAND_0088025,10,ranking,rank,job_description,Owned the end-to-end ranking pipeline at a recommendations-heavy...
CAND_0088025,10,ranking,ranking,job_description,Owned the end-to-end ranking pipeline at a recommendations-heavy con...
CAND_0088025,10,ranking,rank,job_description,Owned the end-to-end ranking pipeline at a recommendations-heavy...
CAND_0088025,10,ranking,ranking,job_description,Owned the end-to-end ranking pipeline at a recommendations-heavy con...
CAND_0088025,10,ranking,rank,job_description,...ver 8 months. Designed three successive ranker variants and ran them in A/B testing...
CAND_0088025,10,recommendation,recommendation,job_description,...ed the end-to-end ranking pipeline at a recommendations-heavy consumer product: candidate sour...
CAND_0088025,10,recommendation,recommendation,job_description,...ed the end-to-end ranking pipeline at a recommendations-heavy consumer product: candidate sour...
CAND_0088025,10,evaluation,evaluation,summary,"...nal integration, and the offline/online evaluation that ties it all together. I've shipped..."
CAND_0088025,10,evaluation,evaluation,job_description,...hardest part wasn't the ML — it was the evaluation: building offline metrics that actually...
CAND_0088025,10,evaluation,metrics,job_description,...it was the evaluation: building offline metrics that actually predicted what the recomm...
CAND_0088025,10,evaluation,evaluation,job_description,...hardest part wasn't the ML — it was the evaluation: building offline metrics that actually...
CAND_0088025,10,evaluation,metrics,job_description,...it was the evaluation: building offline metrics that actually predicted what the recomm...
CAND_0088025,10,evaluation,metrics,job_description,...ng ranker improved recruiter engagement metrics by 24% and reduced the average time-to-...
CAND_0088025,10,evaluation,a/b testing,job_description,...cessive ranker variants and ran them in A/B testing alongside the legacy keyword system. Th...
CAND_0088025,10,production_ml,serving,summary,"...ombining BM25 with dense vector recall, serving 50M+ queries per month. My day-to-day w..."
CAND_0088025,10,production_ml,production,summary,"...6 years of hands-on experience building production ML systems, with a focus on search, ret..."
CAND_0088025,10,production_ml,scale,summary,"...y-stage product companies and at larger scale, and I've spent enough time on both tha..."
CAND_0046525,11,retrieval,search,headline,...Learning Engineer | Building AI-native search & ranking systems
CAND_0046525,11,retrieval,search,summary,"...production ML systems, with a focus on search, retrieval, and ranking. Most recently,..."
CAND_0046525,11,retrieval,retrieval,summary,"...ion ML systems, with a focus on search, retrieval, and ranking. Most recently, I designed..."
CAND_0046525,11,retrieval,bm25,summary,"...first hybrid retrieval system combining BM25 with dense vector recall, handling peak..."
CAND_0046525,11,retrieval,search,job_description,...n from keyword-based to embedding-based search across a 30M+ candidate corpus over 8 m...
CAND_0046525,11,retrieval,search,job_description,...month for an internal recruiter-facing search product. The architecture combined BM25...
CAND_0046525,11,retrieval,retrieval,job_description,"...The architecture combined BM25 + dense retrieval (BGE embeddings, FAISS HNSW) with an LL..."
CAND_0046525,11,retrieval,bm25,job_description,"...arch product. The architecture combined BM25 + dense retrieval (BGE embeddings, FAIS..."
CAND_0046525,11,retrieval,dense retrieval,job_description,"...oduct. The architecture combined BM25 + dense retrieval (BGE embeddings, FAISS HNSW) with an LL..."
CAND_0046525,11,ranking,rank,headline,...Engineer | Building AI-native search & ranking systems
CAND_0046525,11,ranking,ranking,headline,...Engineer | Building AI-native search & ranking systems
CAND_0046525,11,ranking,rank,summary,"...with a focus on search, retrieval, and ranking. Most recently, I designed the compa..."
CAND_0046525,11,ranking,ranking,summary,"...with a focus on search, retrieval, and ranking. Most recently, I designed the company'..."
CAND_0046525,11,ranking,rank,job_description,...ver 8 months. Designed three successive ranker variants and ran them in A/B testing...
CAND_0046525,11,ranking,ndcg,job_description,"...ine evaluation framework from scratch — NDCG, MRR, recall@K calibrated against onlin..."
CAND_0046525,11,ranking,rank,job_description,Built a RAG-based ranking pipeline serving 50M+ queries per mo...
CAND_0046525,11,ranking,rerank,job_description,...e recruiter-feedback loop that surfaced reranking edge cases.
CAND_0046525,11,ranking,ranking,job_description,Built a RAG-based ranking pipeline serving 50M+ queries per month...
CAND_0046525,11,evaluation,evaluation,summary,"...nal integration, and the offline/online evaluation that ties it all together. I've shipped..."
CAND_0046525,11,evaluation,metrics,job_description,...ng ranker improved recruiter engagement metrics by 24% and reduced the average time-to-...
CAND_0046525,11,evaluation,a/b testing,job_description,...cessive ranker variants and ran them in A/B testing alongside the legacy keyword system. Th...
CAND_0046525,11,evaluation,mrr,job_description,"...aluation framework from scratch — NDCG, MRR, recall@K calibrated against online A/B..."
CAND_0046525,11,evaluation,offline evaluation,job_description,"...latency budget was tight. Designed the offline evaluation framework from scratch — NDCG, MRR, rec..."
CAND_0046525,11,evaluation,ndcg,job_description,"...ine evaluation framework from scratch — NDCG, MRR, recall@K calibrated against onlin..."
CAND_0046525,11,evaluation,evaluation,job_description,"...budget was tight. Designed the offline evaluation framework from scratch — NDCG, MRR, rec..."
CAND_0046525,11,evaluation,metrics,job_description,...alibrated against online A/B engagement metrics. Drove the migration over 4 months incl...
CAND_0046525,11,production_ml,production,summary,"...1 years of hands-on experience building production ML systems, with a focus on search, ret..."
CAND_0046525,11,production_ml,scale,summary,"...y-stage product companies and at larger scale, and I've spent enough time on both tha..."
CAND_0046525,11,production_ml,serving,job_description,Built a RAG-based ranking pipeline serving 50M+ queries per month for an internal...
CAND_0046525,11,production_ml,latency,job_description,...g back to a learning-to-rank model when latency budget was tight. Designed the offline...
CAND_0008425,12,retrieval,search,summary,"...production ML systems, with a focus on search, retrieval, and ranking. Most recently,..."
CAND_0008425,12,retrieval,retrieval,summary,"...ion ML systems, with a focus on search, retrieval, and ranking. Most recently, I rebuilt..."
CAND_0008425,12,retrieval,search,job_description,...n and rollout of a large-scale semantic search system serving an internal corpus of 35...
CAND_0008425,12,retrieval,retrieval,job_description,...items. Migrated the existing BM25-only retrieval to a hybrid setup combining sparse and...
CAND_0008425,12,retrieval,bm25,job_description,...us of 35M+ items. Migrated the existing BM25-only retrieval to a hybrid setup combin...
CAND_0008425,12,retrieval,semantic search,job_description,...the design and rollout of a large-scale semantic search system serving an internal corpus of 35...
CAND_0008425,12,retrieval,search,job_title,Senior ML Engineer — Search & Ranking
CAND_0008425,12,retrieval,retrieval,job_description,...sing a fine-tuned BGE-large) → Pinecone retrieval → learning-to-rank re-scoring (XGBoost)...
CAND_0008425,12,ranking,ndcg,summary,"...om scratch, taking it from 0.72 to 0.91 NDCG@10, operating at single-digit-milliseco..."
CAND_0008425,12,ranking,rank,summary,"...with a focus on search, retrieval, and ranking. Most recently, I rebuilt the candid..."
CAND_0008425,12,ranking,ranking,summary,"...with a focus on search, retrieval, and ranking. Most recently, I rebuilt the candidate..."
CAND_0008425,12,ranking,ndcg,job_description,...etrieval latency by 60% while improving NDCG@10 by 18% on our held-out eval set. Spe...
CAND_0008425,12,ranking,rank,job_title,Senior ML Engineer — Search & Ranking
CAND_0008425,12,ranking,ranking,job_title,Senior ML Engineer — Search & Ranking
CAND_0008425,12,ranking,rank,job_description,"...abels, plus the eval harness using both ranking metrics and human-quality scores. De..."
CAND_0008425,12,ranking,ranking,job_description,"...abels, plus the eval harness using both ranking metrics and human-quality scores. Deplo..."
CAND_0008425,12,ranking,rank,job_description,Owned the end-to-end ranking pipeline at a recommendations-heavy...
CAND_0008425,12,ranking,ranking,job_description,Owned the end-to-end ranking pipeline at a recommendations-heavy con...
CAND_0008425,12,recommendation,recommendation,job_description,...ed the end-to-end ranking pipeline at a recommendations-heavy consumer product: candidate sour...
CAND_0008425,12,evaluation,ndcg,summary,"...om scratch, taking it from 0.72 to 0.91 NDCG@10, operating at single-digit-milliseco..."
CAND_0008425,12,evaluation,evaluation,summary,"...nal integration, and the offline/online evaluation that ties it all together. I've shipped..."
CAND_0008425,12,evaluation,metrics,summary,"...ting in fine-tuning, optimizing offline metrics that don't move online — so I notice th..."
CAND_0008425,12,evaluation,ndcg,job_description,...etrieval latency by 60% while improving NDCG@10 by 18% on our held-out eval set. Spe...
CAND_0008425,12,evaluation,metrics,job_description,...lus the eval harness using both ranking metrics and human-quality scores. Deployed the...
CAND_0008425,12,evaluation,evaluation,job_description,...hardest part wasn't the ML — it was the evaluation: building offline metrics that actually...
CAND_0008425,12,evaluation,metrics,job_description,...it was the evaluation: building offline metrics that actually predicted what the recomm...
CAND_0008425,12,production_ml,production,headline,Senior NLP Engineer | Production ML at scale | 7.8+ yrs
CAND_0008425,12,production_ml,scale,headline,Senior NLP Engineer | Production ML at scale | 7.8+ yrs
CAND_0008425,12,production_ml,latency,summary,...single-digit-millisecond p95 retrieval latency. My day-to-day work spans embedding mod...
CAND_0008425,12,production_ml,production,summary,"...8 years of hands-on experience building production ML systems, with a focus on search, ret..."
CAND_0008425,12,production_ml,scale,summary,"...y-stage product companies and at larger scale, and I've spent enough time on both tha..."
CAND_0008425,12,production_ml,serving,job_description,...of a large-scale semantic search system serving an internal corpus of 35M+ items. Migra...
CAND_0008425,12,production_ml,latency,job_description,...). The new system reduced p95 retrieval latency by 60% while improving NDCG@10 by 18% o...
CAND_0008425,12,production_ml,scale,job_description,Owned the design and rollout of a large-scale semantic search system serving an inter...
CAND_0008425,12,production_ml,latency,job_description,...entoML on Kubernetes with sub-200ms p95 latency by quantizing to INT8 and batching at t...
CAND_0039754,13,retrieval,search,headline,...Applied Scientist | Building AI-native search & ranking systems
CAND_0039754,13,retrieval,search,summary,"...production ML systems, with a focus on search, retrieval, and ranking. Most recently,..."
CAND_0039754,13,retrieval,retrieval,summary,"...ion ML systems, with a focus on search, retrieval, and ranking. Most recently, I rebuilt..."
CAND_0039754,13,retrieval,retrieval,job_description,...sing a fine-tuned BGE-large) → Pinecone retrieval → learning-to-rank re-scoring (XGBoost)...
CAND_0039754,13,retrieval,search,job_title,Senior ML Engineer — Search & Ranking
CAND_0039754,13,retrieval,search,job_description,...n and rollout of a large-scale semantic search system serving an internal corpus of 35...
CAND_0039754,13,retrieval,retrieval,job_description,...items. Migrated the existing BM25-only retrieval to a hybrid setup combining sparse and...
CAND_0039754,13,retrieval,bm25,job_description,...us of 35M+ items. Migrated the existing BM25-only retrieval to a hybrid setup combin...
CAND_0039754,13,retrieval,semantic search,job_description,...the design and rollout of a large-scale semantic search system serving an internal corpus of 35...
CAND_0039754,13,retrieval,search,job_description,...month for an internal recruiter-facing search product. The architecture combined BM25...
CAND_0039754,13,retrieval,retrieval,job_description,"...The architecture combined BM25 + dense retrieval (BGE embeddings, FAISS HNSW) with an LL..."
CAND_0039754,13,retrieval,bm25,job_description,"...arch product. The architecture combined BM25 + dense retrieval (BGE embeddings, FAIS..."
CAND_0039754,13,retrieval,dense retrieval,job_description,"...oduct. The architecture combined BM25 + dense retrieval (BGE embeddings, FAISS HNSW) with an LL..."
CAND_0039754,13,ranking,rank,headline,...Scientist | Building AI-native search & ranking systems
CAND_0039754,13,ranking,ranking,headline,...Scientist | Building AI-native search & ranking systems
CAND_0039754,13,ranking,ndcg,summary,"...om scratch, taking it from 0.72 to 0.91 NDCG@10, serving 50M+ queries per month. My..."
CAND_0039754,13,ranking,rank,summary,"...with a focus on search, retrieval, and ranking. Most recently, I rebuilt the candid..."
CAND_0039754,13,ranking,ranking,summary,"...with a focus on search, retrieval, and ranking. Most recently, I rebuilt the candidate..."
CAND_0039754,13,ranking,rank,job_description,Owned the end-to-end ranking pipeline at a recommendations-heavy...
CAND_0039754,13,ranking,ranking,job_description,Owned the end-to-end ranking pipeline at a recommendations-heavy con...
CAND_0039754,13,ranking,rank,job_title,Senior ML Engineer — Search & Ranking
CAND_0039754,13,ranking,ranking,job_title,Senior ML Engineer — Search & Ranking
CAND_0039754,13,ranking,ndcg,job_description,...etrieval latency by 60% while improving NDCG@10 by 18% on our held-out eval set. Spe...
CAND_0039754,13,ranking,ndcg,job_description,"...ine evaluation framework from scratch — NDCG, MRR, recall@K calibrated against onlin..."
CAND_0039754,13,ranking,rank,job_description,Built a RAG-based ranking pipeline serving 50M+ queries per mo...
CAND_0039754,13,ranking,rerank,job_description,...e recruiter-feedback loop that surfaced reranking edge cases.
CAND_0039754,13,ranking,ranking,job_description,Built a RAG-based ranking pipeline serving 50M+ queries per month...
CAND_0039754,13,recommendation,recommendation,job_description,...ed the end-to-end ranking pipeline at a recommendations-heavy consumer product: candidate sour...
CAND_0039754,13,evaluation,ndcg,summary,"...om scratch, taking it from 0.72 to 0.91 NDCG@10, serving 50M+ queries per month. My..."
CAND_0039754,13,evaluation,evaluation,summary,"...nal integration, and the offline/online evaluation that ties it all together. I've shipped..."
CAND_0039754,13,evaluation,evaluation,job_description,...hardest part wasn't the ML — it was the evaluation: building offline metrics that actually...
CAND_0039754,13,evaluation,metrics,job_description,...it was the evaluation: building offline metrics that actually predicted what the recomm...
CAND_0039754,13,evaluation,ndcg,job_description,...etrieval latency by 60% while improving NDCG@10 by 18% on our held-out eval set. Spe...
CAND_0039754,13,evaluation,mrr,job_description,"...aluation framework from scratch — NDCG, MRR, recall@K calibrated against online A/B..."
CAND_0039754,13,evaluation,offline evaluation,job_description,"...latency budget was tight. Designed the offline evaluation framework from scratch — NDCG, MRR, rec..."
CAND_0039754,13,evaluation,ndcg,job_description,"...ine evaluation framework from scratch — NDCG, MRR, recall@K calibrated against onlin..."
CAND_0039754,13,evaluation,evaluation,job_description,"...budget was tight. Designed the offline evaluation framework from scratch — NDCG, MRR, rec..."
CAND_0039754,13,evaluation,metrics,job_description,...alibrated against online A/B engagement metrics. Drove the migration over 4 months incl...
CAND_0039754,13,production_ml,serving,summary,"...h, taking it from 0.72 to 0.91 NDCG@10, serving 50M+ queries per month. My day-to-day w..."
CAND_0039754,13,production_ml,production,summary,"...3 years of hands-on experience building production ML systems, with a focus on search, ret..."
CAND_0039754,13,production_ml,scale,summary,"...y-stage product companies and at larger scale, and I've spent enough time on both tha..."
CAND_0039754,13,production_ml,serving,job_description,...of a large-scale semantic search system serving an internal corpus of 35M+ items. Migra...
CAND_0039754,13,production_ml,latency,job_description,...). The new system reduced p95 retrieval latency by 60% while improving NDCG@10 by 18% o...
CAND_0039754,13,production_ml,scale,job_description,Owned the design and rollout of a large-scale semantic search system serving an inter...
CAND_0039754,13,production_ml,serving,job_description,Built a RAG-based ranking pipeline serving 50M+ queries per month for an internal...
CAND_0039754,13,production_ml,latency,job_description,...g back to a learning-to-rank model when latency budget was tight. Designed the offline...
CAND_0069905,14,retrieval,search,headline,"Applied ML Engineer | Search, Ranking & Retrieval"
CAND_0069905,14,retrieval,retrieval,headline,"Applied ML Engineer | Search, Ranking & Retrieval"
CAND_0069905,14,retrieval,search,summary,...led the team that migrated our keyword-search-based product to embedding-based retrie...
CAND_0069905,14,retrieval,retrieval,summary,...search-based product to embedding-based retrieval. Along the way I've gotten comfortable...
CAND_0069905,14,retrieval,search,job_description,Developed a semantic search feature for an internal knowledge base...
CAND_0069905,14,retrieval,retrieval,job_description,...e) with FAISS for fast nearest-neighbor retrieval. Designed the query expansion module th...
CAND_0069905,14,retrieval,bm25,job_description,"...ent of 35% over the prior Elasticsearch BM25 setup, validated through human relevanc..."
CAND_0069905,14,retrieval,semantic search,job_description,Developed a semantic search feature for an internal knowledge base...
CAND_0069905,14,retrieval,search,job_description,Developed a semantic search feature for an internal knowledge base...
CAND_0069905,14,retrieval,retrieval,job_description,...e) with FAISS for fast nearest-neighbor retrieval. Designed the query expansion module th...
CAND_0069905,14,retrieval,bm25,job_description,"...ent of 35% over the prior Elasticsearch BM25 setup, validated through human relevanc..."
CAND_0069905,14,retrieval,semantic search,job_description,Developed a semantic search feature for an internal knowledge base...
CAND_0069905,14,ranking,rank,headline,"Applied ML Engineer | Search, Ranking & Retrieval"
CAND_0069905,14,ranking,ranking,headline,"Applied ML Engineer | Search, Ranking & Retrieval"
CAND_0069905,14,recommendation,recommendation,summary,"...n production. Strong background in NLP, recommendation systems, and applied AI; comfortable ac..."
CAND_0069905,14,recommendation,recommendation,job_title,Recommendation Systems Engineer
CAND_0069905,14,search,elasticsearch,job_description,"...vance improvement of 35% over the prior Elasticsearch BM25 setup, validated through human rel..."
CAND_0069905,14,search,elasticsearch,job_description,"...vance improvement of 35% over the prior Elasticsearch BM25 setup, validated through human rel..."
CAND_0069905,14,evaluation,a/b testing,summary,"...comfortable with the operational side — A/B testing, drift monitoring, retraining schedules..."
CAND_0069905,14,evaluation,evaluation,job_description,...r model for cost control). Designed the evaluation framework with both automatic metrics (...
CAND_0069905,14,evaluation,metrics,job_description,"...valuation framework with both automatic metrics (BLEU, ROUGE) and human-in-the-loop qua..."
CAND_0069905,14,production_ml,deployment,summary,"...stack from feature engineering through deployment. Recently, I led the team that migrated..."
CAND_0069905,14,production_ml,production,summary,"...erience building ML-powered features in production. Strong background in NLP, recommendati..."
CAND_0069905,14,production_ml,deployment,job_description,...) and human-in-the-loop quality scores. Deployment cut average ticket resolution time by 3...
CAND_0007411,15,retrieval,search,summary,"...production ML systems, with a focus on search, retrieval, and ranking. Most recently,..."
CAND_0007411,15,retrieval,retrieval,summary,"...ion ML systems, with a focus on search, retrieval, and ranking. Most recently, I owned th..."
CAND_0007411,15,retrieval,retrieval,job_description,...sing a fine-tuned BGE-large) → Pinecone retrieval → learning-to-rank re-scoring (XGBoost)...
CAND_0007411,15,ranking,ndcg,summary,...the offline-online evaluation harness — NDCG/MRR/recall calibrated to live A/B metri...
CAND_0007411,15,ranking,rank,summary,"...with a focus on search, retrieval, and ranking. Most recently, I owned the offline-..."
CAND_0007411,15,ranking,ranking,summary,"...with a focus on search, retrieval, and ranking. Most recently, I owned the offline-onl..."
CAND_0007411,15,ranking,rank,job_description,Owned the end-to-end ranking pipeline at a recommendations-heavy...
CAND_0007411,15,ranking,ranking,job_description,Owned the end-to-end ranking pipeline at a recommendations-heavy con...
CAND_0007411,15,ranking,rank,job_description,"...abels, plus the eval harness using both ranking metrics and human-quality scores. De..."
CAND_0007411,15,ranking,ranking,job_description,"...abels, plus the eval harness using both ranking metrics and human-quality scores. Deplo..."
CAND_0007411,15,recommendation,recommendation,job_description,...ed the end-to-end ranking pipeline at a recommendations-heavy consumer product: candidate sour...
CAND_0007411,15,evaluation,mrr,summary,"...ffline-online evaluation harness — NDCG/MRR/recall calibrated to live A/B metrics,..."
CAND_0007411,15,evaluation,ndcg,summary,...the offline-online evaluation harness — NDCG/MRR/recall calibrated to live A/B metri...
CAND_0007411,15,evaluation,evaluation,summary,"...st recently, I owned the offline-online evaluation harness — NDCG/MRR/recall calibrated to..."
CAND_0007411,15,evaluation,metrics,summary,"...NDCG/MRR/recall calibrated to live A/B metrics, handling peak QPS of 8K with sub-200ms..."
CAND_0007411,15,evaluation,evaluation,job_description,...hardest part wasn't the ML — it was the evaluation: building offline metrics that actually...
CAND_0007411,15,evaluation,metrics,job_description,...it was the evaluation: building offline metrics that actually predicted what the recomm...
CAND_0007411,15,evaluation,metrics,job_description,...lus the eval harness using both ranking metrics and human-quality scores. Deployed the...
CAND_0007411,15,production_ml,production,headline,Senior Machine Learning Engineer | Production ML at scale | 8.0+ yrs
CAND_0007411,15,production_ml,scale,headline,...ne Learning Engineer | Production ML at scale | 8.0+ yrs
CAND_0007411,15,production_ml,production,summary,"...0 years of hands-on experience building production ML systems, with a focus on search, ret..."
CAND_0007411,15,production_ml,scale,summary,"...y-stage product companies and at larger scale, and I've spent enough time on both tha..."
CAND_0007411,15,production_ml,latency,job_description,...entoML on Kubernetes with sub-200ms p95 latency by quantizing to INT8 and batching at t...
CAND_0094759,16,retrieval,search,summary,"...production ML systems, with a focus on search, retrieval, and ranking. Most recently,..."
CAND_0094759,16,retrieval,retrieval,summary,"...ion ML systems, with a focus on search, retrieval, and ranking. Most recently, I rebuilt..."
CAND_0094759,16,retrieval,search,job_description,...n from keyword-based to embedding-based search across a 30M+ candidate corpus over 8 m...
CAND_0094759,16,retrieval,search,job_description,...month for an internal recruiter-facing search product. The architecture combined BM25...
CAND_0094759,16,retrieval,retrieval,job_description,"...The architecture combined BM25 + dense retrieval (BGE embeddings, FAISS HNSW) with an LL..."
CAND_0094759,16,retrieval,bm25,job_description,"...arch product. The architecture combined BM25 + dense retrieval (BGE embeddings, FAIS..."
CAND_0094759,16,retrieval,dense retrieval,job_description,"...oduct. The architecture combined BM25 + dense retrieval (BGE embeddings, FAISS HNSW) with an LL..."
CAND_0094759,16,retrieval,search,job_description,...n from keyword-based to embedding-based search across a 30M+ candidate corpus over 8 m...
CAND_0094759,16,ranking,ndcg,summary,"...om scratch, taking it from 0.72 to 0.91 NDCG@10, handling peak QPS of 8K with sub-20..."
CAND_0094759,16,ranking,rank,summary,"...with a focus on search, retrieval, and ranking. Most recently, I rebuilt the candid..."
CAND_0094759,16,ranking,ranking,summary,"...with a focus on search, retrieval, and ranking. Most recently, I rebuilt the candidate..."
CAND_0094759,16,ranking,rank,job_description,...ver 8 months. Designed three successive ranker variants and ran them in A/B testing...
CAND_0094759,16,ranking,ndcg,job_description,"...ine evaluation framework from scratch — NDCG, MRR, recall@K calibrated against onlin..."
CAND_0094759,16,ranking,rank,job_description,Built a RAG-based ranking pipeline serving 50M+ queries per mo...
CAND_0094759,16,ranking,rerank,job_description,...e recruiter-feedback loop that surfaced reranking edge cases.
CAND_0094759,16,ranking,ranking,job_description,Built a RAG-based ranking pipeline serving 50M+ queries per month...
CAND_0094759,16,ranking,rank,job_description,...ver 8 months. Designed three successive ranker variants and ran them in A/B testing...
CAND_0094759,16,evaluation,ndcg,summary,"...om scratch, taking it from 0.72 to 0.91 NDCG@10, handling peak QPS of 8K with sub-20..."
CAND_0094759,16,evaluation,evaluation,summary,"...nal integration, and the offline/online evaluation that ties it all together. I've shipped..."
CAND_0094759,16,evaluation,metrics,job_description,...ng ranker improved recruiter engagement metrics by 24% and reduced the average time-to-...
CAND_0094759,16,evaluation,a/b testing,job_description,...cessive ranker variants and ran them in A/B testing alongside the legacy keyword system. Th...
CAND_0094759,16,evaluation,mrr,job_description,"...aluation framework from scratch — NDCG, MRR, recall@K calibrated against online A/B..."
CAND_0094759,16,evaluation,offline evaluation,job_description,"...latency budget was tight. Designed the offline evaluation framework from scratch — NDCG, MRR, rec..."
CAND_0094759,16,evaluation,ndcg,job_description,"...ine evaluation framework from scratch — NDCG, MRR, recall@K calibrated against onlin..."
CAND_0094759,16,evaluation,evaluation,job_description,"...budget was tight. Designed the offline evaluation framework from scratch — NDCG, MRR, rec..."
CAND_0094759,16,evaluation,metrics,job_description,...alibrated against online A/B engagement metrics. Drove the migration over 4 months incl...
CAND_0094759,16,evaluation,metrics,job_description,...ng ranker improved recruiter engagement metrics by 24% and reduced the average time-to-...
CAND_0094759,16,evaluation,a/b testing,job_description,...cessive ranker variants and ran them in A/B testing alongside the legacy keyword system. Th...
CAND_0094759,16,production_ml,production,headline,Lead AI Engineer | Production ML at scale | 8.6+ yrs
CAND_0094759,16,production_ml,scale,headline,Lead AI Engineer | Production ML at scale | 8.6+ yrs
CAND_0094759,16,production_ml,production,summary,"...6 years of hands-on experience building production ML systems, with a focus on search, ret..."
